"Name","ID","State","Network","County","Elevation_ft","Latitude","Longitude","HUC","Date_of_Data","Date_Report_Created","Value_inches","Percent_NRCS_1991_2020_Average","Percent_NRCS_1991_2020_Median","Percent_of_POR_Average","Percent_of_POR_Median","Percent_of_Water_Year_Peak","Percent_NRCS_1991_2020_Average_Water_Year_Peak","Percent_NRCS_1991_2020_Median_Water_Year_Peak","Percent_of_POR_Average_Water_Year_Peak","Percent_of_POR_Median_Water_Year_Peak","POR_Median_Departure_inches","Percentile_POR","Maximum_Rank_POR","Minimum_Rank_POR","Records_POR","NRCS_1991_2020_Average_inches","NRCS_1991_2020_Median_inches","POR_Average_inches","POR_Median_inches","Minimum_POR_inches","Maximum_POR_inches","Year_of_Minimum_POR","Year_of_Maximum_POR","Number_of_Observations_POR"
"Dungeness","943	","Washington","SNOTEL","Clallam","4010","47.87224","-123.0788","171100200301	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","36",,,"225","257","100","92","103","22","96","2","23","2nd Highest",,,"16","14","1","38","2014","2013","24"
"Dupuyer Creek","458	","Montana","SNOTEL","Teton","5750","48.06341","-112.7573","100302010501	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","18",,,"138","120","95","47","50","3","75","6","15",,,,"13","15","2","25","2006","2009","21"
"EF Blacks Fork GS","1163	","Utah","SNOTEL","Summit","9360","40.88472","-110.54056","140401070302	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","19",,,"90","95","86","38","39","-1","45","7","5",,,,"21","20","13","33","2021","2011","12"
"Eagle Lake","2192	","California","SCAN","Lassen","5134","40.6175","-120.72472","180800030305	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","17",,,"212","212","65","189","189","9","100","1","4","Highest",,,"8","8","0","17","2015","2022","4"
"Eagle Summit","960	","Alaska","SNOTEL","Yukon-Koyukuk","3650","65.48588","-145.41212","190804010801	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"18","10","4","78","2008","2002","18"
"East Boulder Mine","1105	","Montana","SNOTEL","Sweet Grass","6335","45.50381","-110.08019","100700020701	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","10",,,"91","83","62","34","38","-2","38","9","5",,,,"11","12","4","17","2020, 2021","2017","14"
"East Palmer","953	","Alaska","SNOTEL","Matanuska-Susitna","230","61.59858","-149.09637","190204020709	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"4","4","4","5","2021","2020","2"
"East Rim Divide","460	","Wyoming","SNOTEL","Sublette","7930","43.13097","-110.2023","170401030203	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"25","22","20","34","2021","2017","10"
"East Willow Creek","461	","Utah","SNOTEL","Grand","8302","39.31213","-109.53179","140600060205	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","31",,,"155","163","86","84","89","12","83","4","16",,,,"20","19","1","36","2018","2011","19"
"Easy Pass","998	","Washington","SNOTEL","Whatcom","5270","48.85933","-121.43895","171100010101	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","222",,,"191","206","100","102","102","114","100","1","6","Highest",,,"116","108","55","222","2015","2022","6"
"Ebbetts Pass","462	","California","SNOTEL","Alpine","8661","38.5497","-119.80468","160502010104	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","56",,,"122","127","75","55","56","12","67","8","15",,,,"46","44","2","90","2012","2011","22"
"Echo Lake","936	","Colorado","SNOTEL","Clear Creek","10600","39.65627","-105.59345","101900020801	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","7",,,"50","58","70","13","16","-5","13","21","2","2nd Lowest",,,"14","12","4","33","2018","2007","24"
"Echo Peak","463	","California","SNOTEL","El Dorado","7653","38.849","-120.0795","160501010303	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","80",,,"163","182","82","76","82","36","84","4","17",,,,"49","44","2","93","2012","2011","20"
"Eilertson Meadows","464	","Oregon","SNOTEL","Baker","5510","44.86887","-118.11387","170502030404	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","31",,,"163","148","100","86","91","10","100","1","19","Highest",,,"19","21","3","31","2018","2022","19"
"El Diente Peak","465	","Colorado","SNOTEL","Dolores","10000","37.78617","-108.02155","140300020202	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"27","24","4","49","2018","2004","20"
"Elbow Lake","910	","Washington","SNOTEL","Whatcom","3040","48.69092","-121.90893","171100040401	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","63",,,"134","134","100","56","56","16","68","9","18",,,,"47","47","14","76","2005","2004, 2008","26"
"Elk Butte","466	","Idaho","SNOTEL","Clearwater","5690","46.83998","-116.12233","170603080701	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"54","52","34","91","2012","2004","22"
"Elk Cabin","921	","New Mexico","SNOTEL","Santa Fe","8210","35.7043","-105.80675","130202010102	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","12",,,"171","171","92","27","86","5","90","3","19",,,,"7","7","0","13","2018","2007, 2009","21"
"Elk Peak","1106	","Montana","SNOTEL","Meagher","7600","46.4845","-110.7125","100402010203	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","27",,,"82","82","96","37","40","-6","23","11","4",,,,"33","33","18","50","2012, 2021","2014","14"
"Elk Peak SC","536	","Montana","SNOLITE","Meagher","8000","46.47642","-110.72065","100301030104	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"24","24","20","29","2021","2020","2"
"Elk River","467	","Colorado","SNOTEL","Routt","8700","40.84781","-106.96871","140500010206	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","42",,,"124","124","84","54","64","8","84","4","17",,,,"34","34","21","52","2018","2020","20"
"Elkhart Park G.S.","468	","Wyoming","SNOTEL","Sublette","9400","43.00657","-109.75893","140401020103	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","17",,,"81","81","85","37","39","-4","0","7","1","Lowest",,,"21","21","17","28","2022","2017","7"
"Elkhead Divide","1252	","Colorado","SNOTEL","Routt","8780","40.79649","-107.10122","140500010601	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","45",,,"125","125","82","66","63","9","60","3","4",,,,"36","36","21","50","2018","2020","6"
"Elliot Ridge","1120	","Colorado","SNOTEL","Summit","10520","39.864","-106.4246","140100020602	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"28","28","16","38","2018","2011","12"
"Emery Creek","469	","Montana","SNOTEL","Flathead","4350","48.43412","-113.93725","170102090703	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"27","26","14","45","2012","2009","18"
"Emigrant Springs","470	","Oregon","SNOTEL","Umatilla","3800","45.55808","-118.45383","170701030501	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","26",,,"217","260","100","100","108","16","95","2","20","2nd Highest",,,"12","10","0","29","2020","2011","21"
"Emigrant Summit","471	","Idaho","SNOTEL","Bear Lake","7390","42.36055","-111.56085","160102020206	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","35",,,"97","106","81","49","49","2","58","9","12",,,,"36","33","19","65","2014","2006","20"
"Esther Island","1071	","Alaska","SNOTEL","Valdez-Cordova","50","60.798","-148.0857","190202011605	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","38",,,"317","475","93","88","79","30","100","1","7","Highest",,,"12","8","0","38","2014, 2016","2022","7"
"Evening Star","472	","Wyoming","SNOTEL","Park","9200","44.65258","-109.78422","100700060301	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","52",,,"96","100","95","55","59","0","50","10","8",,,,"54","52","43","74","2005, 2019","2018","19"
"Exit Glacier","1092	","Alaska","SNOTEL","Kenai Peninsula","400","60.19033","-149.62117","190202020508	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","28",,,"140","156","82","54","72","10","80","3","9",,,,"20","18","5","40","2015","2021","11"
"Fallen Leaf","473	","California","SNOTEL","El Dorado","6242","38.93403","-120.0545","160501010401	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","35",,,"250","318","65","100","109","24","95","2","21","2nd Highest",,,"14","11","0","37","2018","2004","22"
"Farmington","474	","Utah","SNOTEL","Davis","7902","40.97462","-111.80975","160201020502	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","45",,,"92","98","88","45","46","-1","46","14","11",,,,"49","46","23","98","2012","2004","25"
"Farmington Lower","1054	","Utah","SNOTEL","Davis","6779","40.992","-111.81702","160201020502	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","26",,,"79","81","90","39","43","-6","28","14","5",,,,"33","32","15","87","2012","2004","19"
"Farnsworth Lake","475	","Utah","SNOTEL","Sevier","9623","38.77246","-111.67662","160300030405	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","52",,,"141","144","78","61","70","16","92","3","24",,,,"37","36","16","62","2018","2004","26"
"Farson 2NNE","3170	","Wyoming","ACIS","Sweetwater","6590","42.11666","-109.43333","140401040306	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"3","2","0","10","2012, 2018, 2021, more","2011","48"
"Fawn Creek","476	","Nevada","SNOTEL","Elko","7031","41.82098","-116.10153","170501040304	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","29",,,"104","104","88","53","54","1","63","8","11",,,,"28","28","7","55","2012","2004","20"
"Fernie","2850	","British Columbia","ACIS","	","3290","49.5","-115.05","170101060804	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"14","16","0","32","1981, 2012","1993","31"
"Fielding Lake","1268	","Alaska","SNOTEL","Valdez-Cordova","3000","63.20267","-145.6305","190803040302	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","17",,,"68","77","63","40","41","-5","14","7","2","2nd Lowest",,,"25","22","16","45","2017","2020","8"
"Finley Corrals AM","1274	","Oregon","SNOLITE","Lake","5950","42.45988","-120.78508","180102020402	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"27","28","10","44","2018","2017","6"
"Fish Ck","1305	","Idaho","SNOTEL","Blaine","6330","43.55542","-113.71924","170402210401	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","33",,,"100","100","80",,,"0",,"1","1",,,,"33","33","33","33","2022","2022","1"
"Fish Creek","477	","Oregon","SNOTEL","Harney","7660","42.70992","-118.6321","171200030107	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"39","39","17","70","2012","2006","23"
"Fish Lake","478	","Washington","SNOTEL","Kittitas","3430","47.53565","-121.08553","170300010102	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"42","41","16","74","2014","2008","21"
"Fish Lake Utah","1149	","Utah","SNOTEL","Sevier","8798","38.50455","-111.76693","140700030108	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","27",,,"169","169","90","82","79","11","82","3","10",,,,"16","16","0","31","2018","2011, 2016","12"
"Fish Lk.","479	","Oregon","SNOTEL","Jackson","4660","42.3801","-122.34943","171003070801	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","40",,,"190","200","100","95","91","20","87","3","14",,,,"21","20","2","45","2012","2008","16"
"Fisher Creek","480	","Montana","SNOTEL","Park","9100","45.06235","-109.94488","100700060202	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","57",,,"95","98","86","51","50","-1","43","14","11",,,,"60","58","39","87","2001","2018","24"
"Five Points Lake","481	","Utah","SNOTEL","Duchesne","10943","40.71785","-110.46721","140600030701	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","39",,,"111","139","83","58","63","11","70","7","15",,,,"35","28","20","75","2010, 2018","2005","21"
"Flattop Mtn.","482	","Montana","SNOTEL","Flathead","6300","48.80225","-113.85713","170102070501	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"72","70","56","91","2005","2010","20"
"Flower Mountain","1285	","Alaska","SNOTEL","Haines","2510","59.39617","-136.28123","190103031206	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","44",,,"98","100","86","50","54","0","67","2","2",,,,"45","44","31","62","2018","2021","4"
"Fontenelle Dam","3396	","Wyoming","ACIS","Lincoln","6480","41.98333","-110.06666","140401030602	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"2","1","0","13","2010, 2015, 2018, more","2017","33"
"Fool Creek","1186	","Colorado","SNOTEL","Grand","11150","39.8687","-105.8675","140100010203	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"35","35","28","42","2012, 2013","2020","10"
"Forestdale Creek","1049	","California","SNOTEL","Alpine","8017","38.68245","-119.9597","160502010301	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","71",,,"148","161","77","66","68","27","72","6","14",,,,"48","44","5","99","2012","2011","19"
"Fort Valley","1121	","Arizona","SNOTEL","Coconino","7350","35.26806","-111.74486","150200150102	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","10",,,"167","333","91","67","67","7","77","4","11",,,,"6","3","0","17","2018, 2021","2009","14"
"Fort Yukon","961	","Alaska","SNOTEL","Yukon-Koyukuk","430","66.5705","-145.24553","190705062100	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","21",,,"162","175","95","105","105","9","100","1","20","Highest",,,"13","12","6","21","2013","2022","20"
"Fourmile Lake","483	","Oregon","SNOTEL","Klamath","5970","42.43933","-122.2288","180102030202	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","48",,,"117","120","100","62","56","8","61","10","15",,,,"41","40","6","78","2014","2004","24"
"Franklin Basin","484	","Idaho","SNOTEL","Franklin","8140","42.0505","-111.6012","160102020501	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","46",,,"110","128","78","52","58","10","76","7","20",,,,"42","36","25","82","2012","1997","26"
"Fredonyer Peak","1277	","California","SNOTEL","Lassen","7208","40.68799","-120.60805","180800030304	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","30",,,"188","188","67","71","94","14","100","1","6","Highest",,,"16","16","0","30","2018","2022","6"
"Fremont Pass","485	","Colorado","SNOTEL","Summit","11400","39.37991","-106.19681","140100020301	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","38",,,"115","112","93","39","51","4","87","3","13",,,,"33","34","22","45","2012","2015","16"
"Frisco Divide","486	","New Mexico","SNOTEL","Catron","8000","33.73646","-108.94502","150400040303	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","5",,,"83","83","83","36","38","-1","45","12","8",,,,"6","6","0","11","2006, 2018, 2021","2009, 2013","21"
"Frohner Meadow","487	","Montana","SNOTEL","Jefferson","6480","46.43545","-112.19277","100301011305	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"18","17","9","25","2008","2009, 2015","19"
"Frostbite Bottom","641	","Alaska","SNOTEL","Matanuska-Susitna","2700","61.74722","-149.2688","190205051202	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","35",,,"100","100","95","47","47","0","50","2","2",,,,"35","35","28","43","2021","2020","3"
"Fry","488	","Arizona","SNOTEL","Coconino","7200","35.07297","-111.84374","150602020501	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","18",,,"138","150","95","60","60","6","74","6","14",,,,"13","12","0","29","2018","2009","20"
"Fry Canyon","1262	","Nevada","SNOTEL","Elko","6798","41.57022","-115.93645","160401020101	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","4",,,"40","50","44","21","25","-4","14","7","2","2nd Lowest",,,"10","8","2","24","2021","2017","8"
"GBRC HQ","1221	","Utah","SNOTEL","Sanpete","8801","39.32019","-111.48827","160300040307	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","35",,,"140","125","80","67","73","7","100","1","10","Highest",,,"25","28","4","35","2018","2022","10"
"GBRC Meadows","1222	","Utah","SNOTEL","Sanpete","9858","39.30229","-111.45383","160300040307	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","51",,,"155","150","78","75","85","17","100","1","10","Highest",,,"33","34","14","51","2018","2022","10"
"Galena","489	","Idaho","SNOTEL","Blaine","7470","43.87722","-114.6725","170402190101	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"34","34","21","63","2019","2006","16"
"Galena AK","429	","Alaska","SNOTEL","Yukon-Koyukuk","410","64.69662","-156.71497","190902051104	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","21",,,"105","100","84","68","68","0","67","2","2",,,,"20","21","15","25","2021","2020","4"
"Galena Summit","490	","Idaho","SNOTEL","Blaine","8780","43.87497","-114.71363","170402190101	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","51",,,"128","124","88","69","73","10","96","2","24","2nd Highest",,,"40","41","22","69","2019","2006","25"
"Gallegos Peak","491	","New Mexico","SNOTEL","Taos","9800","36.19446","-105.55795","130201010502	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","24",,,"120","120","86","49","60","4","85","4","14",,,,"20","20","1","29","2018","2009, 2016","21"
"Garden City Summit","1114	","Utah","SNOTEL","Cache","7705","41.9215","-111.4693","160102010106	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","36",,,"116","112","84","60","63","4","83","3","11",,,,"31","32","21","52","2010","2011","13"
"Gardner Peak","1066	","Utah","SNOTEL","Washington","8322","37.40083","-113.45988","150100080701	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"21","18","5","39","2018","2005","17"
"Garfield R.S.","492	","Idaho","SNOTEL","Blaine","6560","43.6104","-113.9308","170402210301	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"10","13","1","15","2018","2020","4"
"Garita Peak","1173	","New Mexico","SNOTEL","Rio Arriba","10160","36.005","-106.54838","130202020201	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","20",,,"143","118","91","69","69","3","60","3","4",,,,"14","17","1","23","2018","2020","6"
"Garver Creek","918	","Montana","SNOTEL","Lincoln","4250","48.97523","-115.81915","170101030202	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"21","21","12","31","2005","2018","19"
"George Creek","1151	","Utah","SNOTEL","Box Elder","8964","41.91562","-113.41154","170402100401	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"33","37","22","50","2014, 2021","2011","11"
"Gerber Reservoir","945	","Oregon","SNOTEL","Klamath","4890","42.2062","-121.1334","180102040508	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","9",,,"180","225","82","90","90","5","87","4","18",,,,"5","4","0","14","2015, 2018, 2020, more","2017","24"
"Giveout","493	","Idaho","SNOTEL","Bear Lake","6930","42.4132","-111.1663","160102010401	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","19",,,"106","106","76","51","51","1","67","3","5",,,,"18","18","9","27","2018","2017","7"
"Glacial Ridge","2050	","Minnesota","SCAN","Polk","1125","47.71667","-96.26667","090203030503	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"11","11","1","31","2007","2011","13"
"Glen Cove","1057	","Colorado","SNOTEL","Teller","11460","38.87583","-105.07367","110200030201	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","0",,,"0","0","0","0","0","-6","12","16","1","Lowest",,,"7","6","0","25","2013, 2018, 2022","2007","18"
"Gobblers Knob","962	","Alaska","SNOTEL","Yukon-Koyukuk","2030","66.745","-150.6675","190901020403	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","14",,,"233","350","78","100","100","10","88","3","14",,,,"6","4","0","15","2010","2014, 2018","17"
"Golconda","1195	","Nevada","SNOTEL","Humboldt","6616","40.88358","-117.58812","160401080102	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","20",,,"182","222","69","87","100","11","90","2","9","2nd Highest",,,"11","9","2","25","2015","2016","11"
"Gold Axe Camp","1159	","Washington","SNOTEL","Okanogan","5360","48.9516","-118.9864","170200021204	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","21",,,"117","117","100","55","55","3","73","4","9",,,,"18","18","10","29","2015","2013","12"
"Gold Basin","1304	","Utah","SNOTEL","San Juan","10076","38.46516","-109.26332","140300050401	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","47",,,"100","100","87",,,"0",,"1","1",,,,"47","47","47","47","2022","2022","1"
"Gold Center","494	","Oregon","SNOTEL","Grant","5410","44.7638","-118.3117","170702020202	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"22","22","8","35","2018","2006","17"
"Gold Mountain","1256	","Washington","SNOTEL","Ferry","4390","48.18934","-118.4559","170200011703	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","17",,,"100","106","100","47","45","1","57","4","5",,,,"17","16","6","26","2015","2017","8"
"Golden","3210	","British Columbia","ACIS","	","2583","51.3","-116.9833","170200170000	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"11","11","2","24","2006","1996","39"
"Gooseberry RS","495	","Utah","SNOTEL","Sevier","7944","38.80034","-111.68333","160300030405	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","26",,,"137","144","74","68","70","8","89","3","17",,,,"19","18","6","36","2018","2004","20"
"Gooseberry RS Up","1184	","Utah","SNOTEL","Sevier","8396","38.7882","-111.68892","160300030405	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","28",,,"133","133","74","67","70","7","90","2","9","2nd Highest",,,"21","21","7","30","2018","2016","11"
"Government Camp","353402	","Oregon","ACIS","Clackamas","3980","45.3014","-121.7417","170800010201	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"32","26","0","100","1963, 1981","1985","69"
"Government Corrals","1250	","Oregon","SNOLITE","Harney","7400","42.04308","-118.3195","171200090201	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","28",,,"127","122","88","61","64","5","75","3","7",,,,"22","23","6","33","2018","2017","9"
"Graham Guard Sta.","496	","Idaho","SNOTEL","Elmore","5690","43.9538","-115.27387","170501110303	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","31",,,"119","124","94","67","67","6","83","5","20",,,,"26","25","9","81","2018","2000","25"
"Grand Targhee","1082	","Wyoming","SNOTEL","Teton","9260","43.77933","-110.92783","170402040202	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","62",,,"89","89","89","47","48","-8","13","14","3",,,,"70","70","51","93","2012","2017","16"
"Grandview","956	","Alaska","SNOTEL","Kenai Peninsula","1100","60.60832","-149.06313","190203021001	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","37",,,"92","84","65","41","41","-7","38","9","6",,,,"40","44","7","66","2015","2013","14"
"Granite Creek","497	","Wyoming","SNOTEL","Teton","6770","43.34298","-110.43495","170401030304	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"32","29","24","49","2021","2017","9"
"Granite Crk","963	","Alaska","SNOTEL","Southeast Fairbanks","1240","63.94382","-145.39993","190803031306	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","29",,,"242","290","91","100","145","19","100","1","20","Highest",,,"12","10","4","29","2019","2022","20"
"Granite Peak","498	","Nevada","SNOTEL","Humboldt","8503","41.67032","-117.56668","160401090601	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","49",,,"148","169","91","73","79","20","82","5","19",,,,"33","29","6","65","2012","2004","23"
"Grano Creek","2E07P	","British Columbia","Cooperator Snow Sensors","	","6148","49.55","-118.66667","170200020403	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"34","35","22","48","2001","1999","19"
"Grassy Lake","499	","Wyoming","SNOTEL","Teton","7265","44.12612","-110.83435","170402030202	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"56","51","43","88","2018","2004","19"
"Grave Creek","500	","Montana","SNOTEL","Flathead","4300","48.91453","-114.76663","170101010801	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"28","29","18","42","2016","2014","18"
"Grave Springs","501	","Wyoming","SNOTEL","Natrona","8550","43.46643","-107.23977","100902010103	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","11",,,"65","65","92","28","28","-6","11","17","3",,,,"17","17","8","28","2021","2014","19"
"Grayback","1058	","Colorado","SNOTEL","Rio Grande","11620","37.47033","-106.53783","130100020101	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","3",,,"15","16","33","4","6","-16","18","15","4",,,,"20","19","2","42","2006, 2017, 2018","2009","18"
"Green Lake","502	","Washington","SNOTEL","Yakima","5920","46.54741","-121.17093","170300030101	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","47",,,"115","115","100","58","57","6","62","10","16",,,,"41","41","21","63","2014","2007","25"
"Green Mountain","503	","Nevada","SNOTEL","Elko","8185","40.3848","-115.52757","160401030401	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","28",,,"97","97","82","51","50","-1","45","12","9",,,,"29","29","4","53","2012","2004","21"
"Green River","4065	","Wyoming","ACIS","Sweetwater","6090","41.53333","-109.46666","140401030610	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"2","2","0","4","2018","2020","4"
"Greenpoint","504	","Oregon","SNOTEL","Hood River","3310","45.62237","-121.70415","170701050603	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","62",,,"258","258","100","117","115","38","100","1","16","Highest",,,"24","24","0","62","2014","2022","16"
"Grizzly Peak","505	","Colorado","SNOTEL","Summit","11100","39.64631","-105.86973","140100020201	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","38",,,"112","109","93","49","49","3","75","6","16",,,,"34","35","22","56","2002, 2012, 2013","2006","21"
"Gros Ventre Summit","506	","Wyoming","SNOTEL","Teton","8750","43.38939","-110.12943","170401020203	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST",,,,,,,,,,,,,,,,"30","31","18","42","2010, 2019","2009","19"
"Grouse Camp","507	","Washington","SNOTEL","Kittitas","5390","47.28107","-120.48771","170300010401	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","29",,,"91","100","100","48","48","0","50","10","9",,,,"32","29","14","52","2020","2006","19"
"Grouse Creek Divide","964	","Alaska","SNOTEL","Kenai Peninsula","700","60.25965","-149.34228","190203020902	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","26",,,"113","100","65","46","48","0","53","8","8",,,,"23","26","1","45","2015","2021","16"
"Gulkana River","2222	","Alaska","SNOTEL","Valdez-Cordova","1830","62.40962","-145.37513","190201020604	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","14",,,"117","100","93","61","58","0","67","2","2",,,,"12","14","7","15","2019","2021","4"
"Gunsight Pass","944	","Wyoming","SNOTEL","Sublette","9820","43.38332","-109.87815","170401020102	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","30",,,"107","107","88","54","56","2","65","8","14",,,,"28","28","16","40","2000","2006","21"
"Gutz Peak","1065	","Utah","SNOTEL","Washington","6763","37.49617","-113.94235","150100100101	","January 3, 2022, end of day ","1-04-2022, 08:05 AM MST","33",,,"206","275","92","94","110","21","100","1","17","Highest",,,"16","12","1","33","2018","2005, 2022","18"
