"Name","ID","State","Network","County","Elevation_ft","Latitude","Longitude","HUC","Date_of_Data","Date_Report_Created","Value_inches","Percent_NRCS_1991_2020_Average","Percent_NRCS_1991_2020_Median","Percent_of_POR_Average","Percent_of_POR_Median","Percent_of_Water_Year_Peak","Percent_NRCS_1991_2020_Average_Water_Year_Peak","Percent_NRCS_1991_2020_Median_Water_Year_Peak","Percent_of_POR_Average_Water_Year_Peak","Percent_of_POR_Median_Water_Year_Peak","POR_Median_Departure_inches","Percentile_POR","Maximum_Rank_POR","Minimum_Rank_POR","Records_POR","NRCS_1991_2020_Average_inches","NRCS_1991_2020_Median_inches","POR_Average_inches","POR_Median_inches","Minimum_POR_inches","Maximum_POR_inches","Year_of_Minimum_POR","Year_of_Maximum_POR","Number_of_Observations_POR"
"Beaver Divide","330	","Utah","SNOTEL","Summit","8280","40.61233","-111.09782","160202030105	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","35",,,"113","109","88","76","83","3","75","6","15",,,,"31","32","16","53","2021","2017","21"
"Beaver Head","902	","Arizona","SNOTEL","Greenlee","7990","33.69144","-109.21657","150601010107	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","1",,,"11","12","11","5","6","-7","10","19","2","2nd Lowest",,,"9","8","0","47","2021","2010","21"
"Beaver Pass","990	","Washington","SNOTEL","Whatcom","3630","48.8793","-121.2555","171100050605	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"71","74","31","105","2005","2007","20"
"Beaver Reservoir","331	","Oregon","SNOTEL","Union","5150","45.14532","-118.219","170601040301	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","25",,,"104","114","61","64","64","3","65","7","11",,,,"24","22","13","36","2015","2006","18"
"Beaver Spring","1143	","Arizona","SNOTEL","Apache","9200","36.32678","-109.05711","140802040401	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","22",,,"100","110","71","61","69","2","58","6","8",,,,"22","20","6","49","2021","2010","13"
"Ben Lomond Peak","332	","Utah","SNOTEL","Weber","7689","41.37603","-111.94405","160201020302	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"61","60","30","125","2018","2017","24"
"Ben Lomond Trail","333	","Utah","SNOTEL","Weber","5972","41.38291","-111.92103","160201020302	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","32",,,"78","71","86","52","55","-13","40","13","8",,,,"41","45","15","83","2018","2017","21"
"Berry Creek","334	","Nevada","SNOTEL","White Pine","9377","39.31917","-114.62278","160600081301	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","36",,,"112","124","88","59","58","7","74","7","18",,,,"32","29","17","59","2000, 2021","2005","24"
"Berthoud Summit","335	","Colorado","SNOTEL","Grand","11300","39.80392","-105.77789","140100010202	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST","38",,,"90","93","84","51","49","-3","42","12","9",,,,"42","41","28","63","2013","2011","20"
"Bettles FAA Airport","0761	","Alaska","ACIS","Yukon-Koyukuk","640","66.91666","-151.51666","190901012604	","January 22, 2022, end of day ","1-23-2022, 06:58 AM MST",,,,,,,,,,,,,,,,"26","24","4","58","1961","1968","69"
